obs_id,taxon_name,observed_on,photo_id,photo_index,photo_rank_within_observation,n_available_photos,photo_license_code,selected_image_url
269000811,Cirsium horridulum,2025-04-06,483599689,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/483599689/medium.jpg
269073158,Cirsium vulgare,2025-04-06,483750768,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/483750768/medium.jpg
269073158,Cirsium vulgare,2025-04-06,483750802,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/483750802/medium.jpg
26908140,Cirsium palustre,2019-06-13,41811886,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/41811886/medium.jpeg
26908140,Cirsium palustre,2019-06-13,41811867,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/41811867/medium.jpeg
26908140,Cirsium palustre,2019-06-13,41811874,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/41811874/medium.jpeg
269126416,Cirsium undulatum,2025-04-07,483849723,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/483849723/medium.jpg
269126416,Cirsium undulatum,2025-04-07,483849753,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/483849753/medium.jpg
269167272,Cirsium texanum,2025-04-06,483926097,0,1,2,,https://static.inaturalist.org/photos/483926097/medium.jpg
269167272,Cirsium texanum,2025-04-06,483926153,1,2,2,,https://static.inaturalist.org/photos/483926153/medium.jpg
269182075,Cirsium horridulum,2025-04-07,483960470,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/483960470/medium.jpg
269182075,Cirsium horridulum,2025-04-07,483960535,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/483960535/medium.jpg
269182075,Cirsium horridulum,2025-04-07,483960578,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/483960578/medium.jpg
26920446,Cirsium arvense,2019-06-13,41850428,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41850428/medium.jpeg
26920446,Cirsium arvense,2019-06-13,41850630,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41850630/medium.jpeg
26920446,Cirsium arvense,2019-06-13,41850652,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41850652/medium.jpeg
269229549,Cirsium horridulum,2025-04-03,484051181,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484051181/medium.jpeg
269229549,Cirsium horridulum,2025-04-03,484051187,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484051187/medium.jpeg
269229549,Cirsium horridulum,2025-04-03,484051192,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484051192/medium.jpeg
269275958,Cirsium argillosum,2024-08-10,484136999,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/484136999/medium.jpg
269275958,Cirsium argillosum,2024-08-10,484137002,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/484137002/medium.jpg
269275958,Cirsium argillosum,2024-08-10,484137005,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/484137005/medium.jpg
269283818,Cirsium arvense,2025-04-08,484155964,0,1,2,,https://static.inaturalist.org/photos/484155964/medium.jpg
269283818,Cirsium arvense,2025-04-08,484155983,1,2,2,,https://static.inaturalist.org/photos/484155983/medium.jpg
26931028,Cirsium quercetorum,2019-06-13,41848949,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41848949/medium.jpg
26931028,Cirsium quercetorum,2019-06-13,41862899,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41862899/medium.jpeg
26931028,Cirsium quercetorum,2019-06-13,41862902,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41862902/medium.jpeg
269346761,Cirsium vulgare,2025-04-07,484275330,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/484275330/medium.jpeg
269346761,Cirsium vulgare,2025-04-07,484275371,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/484275371/medium.jpeg
269403593,Cirsium vulgare,2025-03-14,484382597,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484382597/medium.jpeg
269403593,Cirsium vulgare,2025-03-14,484382602,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484382602/medium.jpeg
269403593,Cirsium vulgare,2025-03-14,484382552,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484382552/medium.jpg
26943517,Cirsium undulatum,2019-06-13,41869829,0,1,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/41869829/medium.jpeg
26943517,Cirsium undulatum,2019-06-13,41869839,1,2,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/41869839/medium.jpeg
26943517,Cirsium undulatum,2019-06-13,41869851,2,3,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/41869851/medium.jpeg
26943517,Cirsium undulatum,2019-06-13,41869861,3,4,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/41869861/medium.jpeg
269459125,Cirsium horridulum,2025-04-09,484495269,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/484495269/medium.jpeg
269459125,Cirsium horridulum,2025-04-09,484495270,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/484495270/medium.jpeg
269489306,Cirsium texanum,2025-04-08,484547629,0,1,5,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484547629/medium.jpeg
269489306,Cirsium texanum,2025-04-08,484548484,1,2,5,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484548484/medium.jpeg
269489306,Cirsium texanum,2025-04-08,484548017,2,3,5,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484548017/medium.jpeg
269489306,Cirsium texanum,2025-04-08,484547471,3,4,5,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484547471/medium.jpeg
269489306,Cirsium texanum,2025-04-08,484548389,4,5,5,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/484548389/medium.jpeg
26961093,Cirsium arvense,2019-06-14,41900419,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41900419/medium.jpg
26961093,Cirsium arvense,2019-06-14,41900442,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41900442/medium.jpg
26963396,Cirsium rivulare,2019-06-14,41904076,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41904076/medium.jpg
26963396,Cirsium rivulare,2019-06-14,41904097,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41904097/medium.jpg
26963396,Cirsium rivulare,2019-06-14,41904025,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41904025/medium.jpg
26963396,Cirsium rivulare,2019-06-14,41904060,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41904060/medium.jpg
269667505,Cirsium subcoriaceum,2025-04-02,484890573,0,1,7,,https://static.inaturalist.org/photos/484890573/medium.jpg
269667505,Cirsium subcoriaceum,2025-04-02,484890631,1,2,7,,https://static.inaturalist.org/photos/484890631/medium.jpg
269667505,Cirsium subcoriaceum,2025-04-02,484890674,2,3,7,,https://static.inaturalist.org/photos/484890674/medium.jpg
269667505,Cirsium subcoriaceum,2025-04-02,484890711,3,4,7,,https://static.inaturalist.org/photos/484890711/medium.jpg
269667505,Cirsium subcoriaceum,2025-04-02,484891103,4,5,7,,https://static.inaturalist.org/photos/484891103/medium.jpg
269667505,Cirsium subcoriaceum,2025-04-02,484891134,5,6,7,,https://static.inaturalist.org/photos/484891134/medium.jpg
269667505,Cirsium subcoriaceum,2025-04-02,484892598,6,7,7,,https://static.inaturalist.org/photos/484892598/medium.jpg
269715334,Cirsium vulgare,2025-04-10,484983491,0,1,2,,https://static.inaturalist.org/photos/484983491/medium.jpeg
269715334,Cirsium vulgare,2025-04-10,484983518,1,2,2,,https://static.inaturalist.org/photos/484983518/medium.jpeg
269758612,Cirsium esculentum,2007-07-28,485069244,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485069244/medium.jpeg
269758612,Cirsium esculentum,2007-07-28,485069240,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485069240/medium.jpeg
269842940,Cirsium horridulum,2025-04-11,485225219,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485225219/medium.jpg
269842940,Cirsium horridulum,2025-04-11,485225232,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485225232/medium.jpg
269842940,Cirsium horridulum,2025-04-11,485225245,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485225245/medium.jpg
26984985,Cirsium vulgare,2019-06-14,41939224,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41939224/medium.jpeg
26984985,Cirsium vulgare,2019-06-14,41939247,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/41939247/medium.jpeg
26988462,Cirsium pumilum,2019-06-13,41944756,0,1,3,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/41944756/medium.jpg
26988462,Cirsium pumilum,2019-06-13,41944748,1,2,3,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/41944748/medium.jpg
26988462,Cirsium pumilum,2019-06-13,41944737,2,3,3,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/41944737/medium.jpg
269895860,Cirsium neomexicanum,2025-04-11,485327319,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/485327319/medium.jpg
269895860,Cirsium neomexicanum,2025-04-11,485327321,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/485327321/medium.jpg
270025182,Cirsium horridulum,2025-04-11,485567077,0,1,3,,https://static.inaturalist.org/photos/485567077/medium.jpeg
270025182,Cirsium horridulum,2025-04-11,485567160,1,2,3,,https://static.inaturalist.org/photos/485567160/medium.jpeg
270025182,Cirsium horridulum,2025-04-11,485567245,2,3,3,,https://static.inaturalist.org/photos/485567245/medium.jpeg
270027929,Cirsium horridulum,2025-04-12,485571895,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485571895/medium.jpg
270027929,Cirsium horridulum,2025-04-12,485571988,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485571988/medium.jpg
270027929,Cirsium horridulum,2025-04-12,485572059,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485572059/medium.jpg
27005537,Cirsium undulatum,2019-06-09,41974195,0,1,4,,https://static.inaturalist.org/photos/41974195/medium.jpg
27005537,Cirsium undulatum,2019-06-09,41974186,1,2,4,,https://static.inaturalist.org/photos/41974186/medium.jpg
27005537,Cirsium undulatum,2019-06-09,41974220,2,3,4,,https://static.inaturalist.org/photos/41974220/medium.jpg
27005537,Cirsium undulatum,2019-06-09,41974209,3,4,4,,https://static.inaturalist.org/photos/41974209/medium.jpg
270070208,Cirsium vulgare,2025-04-12,485653104,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485653104/medium.jpg
270070208,Cirsium vulgare,2025-04-12,485653444,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485653444/medium.jpg
270070208,Cirsium vulgare,2025-04-12,485653819,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485653819/medium.jpg
270156037,Cirsium vulgare,2025-04-13,485818382,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485818382/medium.jpeg
270156037,Cirsium vulgare,2025-04-13,485818387,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/485818387/medium.jpeg
270185589,Cirsium vulgare,2025-04-13,485876500,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/485876500/medium.jpeg
270185589,Cirsium vulgare,2025-04-13,485876834,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/485876834/medium.jpeg
270234886,Cirsium vulgare,2024-08-16,485958347,0,1,3,,https://static.inaturalist.org/photos/485958347/medium.jpeg
270234886,Cirsium vulgare,2024-08-16,485958120,1,2,3,,https://static.inaturalist.org/photos/485958120/medium.jpeg
270234886,Cirsium vulgare,2024-08-16,485957888,2,3,3,,https://static.inaturalist.org/photos/485957888/medium.jpeg
27033375,Cirsium palustre,2019-06-15,42018236,0,1,4,,https://static.inaturalist.org/photos/42018236/medium.jpeg
27033375,Cirsium palustre,2019-06-15,42018252,1,2,4,,https://static.inaturalist.org/photos/42018252/medium.jpeg
27033375,Cirsium palustre,2019-06-15,42018275,2,3,4,,https://static.inaturalist.org/photos/42018275/medium.jpeg
27033375,Cirsium palustre,2019-06-15,42018294,3,4,4,,https://static.inaturalist.org/photos/42018294/medium.jpeg
270367597,Cirsium horridulum,2025-04-10,486227473,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/486227473/medium.jpg
270367597,Cirsium horridulum,2025-04-10,486227508,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/486227508/medium.jpg
270367597,Cirsium horridulum,2025-04-10,486227543,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/486227543/medium.jpg
270367597,Cirsium horridulum,2025-04-10,486227580,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/486227580/medium.jpg
270367597,Cirsium horridulum,2025-04-10,486227612,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/486227612/medium.jpg
27047730,Cirsium arizonicum,2019-06-14,42041865,0,1,2,,https://static.inaturalist.org/photos/42041865/medium.jpg
27047730,Cirsium arizonicum,2019-06-14,42041835,1,2,2,,https://static.inaturalist.org/photos/42041835/medium.jpg
270522563,Cirsium mexicanum,2025-04-14,486518052,0,1,5,,https://static.inaturalist.org/photos/486518052/medium.jpg
270522563,Cirsium mexicanum,2025-04-14,486518441,1,2,5,,https://static.inaturalist.org/photos/486518441/medium.jpg
270522563,Cirsium mexicanum,2025-04-14,486518507,2,3,5,,https://static.inaturalist.org/photos/486518507/medium.jpg
270522563,Cirsium mexicanum,2025-04-14,486518642,3,4,5,,https://static.inaturalist.org/photos/486518642/medium.jpg
270522563,Cirsium mexicanum,2025-04-14,486518773,4,5,5,,https://static.inaturalist.org/photos/486518773/medium.jpg
270824875,Cirsium japonicum,2025-04-07,487104786,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487104786/medium.jpg
270824875,Cirsium japonicum,2025-04-07,487104759,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487104759/medium.jpg
270824875,Cirsium japonicum,2025-04-07,487104825,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487104825/medium.jpg
270824875,Cirsium japonicum,2025-04-07,487104866,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487104866/medium.jpg
270824875,Cirsium japonicum,2025-04-07,487104897,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487104897/medium.jpg
270855492,Cirsium arvense,2025-04-15,487134354,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487134354/medium.jpg
270855492,Cirsium arvense,2025-04-15,487134379,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487134379/medium.jpg
270862001,Cirsium undulatum,2025-04-16,487168008,0,1,3,,https://static.inaturalist.org/photos/487168008/medium.jpg
270862001,Cirsium undulatum,2025-04-16,487168029,1,2,3,,https://static.inaturalist.org/photos/487168029/medium.jpg
270862001,Cirsium undulatum,2025-04-16,487168375,2,3,3,,https://static.inaturalist.org/photos/487168375/medium.jpg
2708737,Cirsium neomexicanum,2004-05-09,3051882,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/3051882/medium.JPG
2708737,Cirsium neomexicanum,2004-05-09,3051883,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/3051883/medium.JPG
270878748,Cirsium undulatum,2025-04-16,487198245,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/487198245/medium.jpg
270878748,Cirsium undulatum,2025-04-16,487198358,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/487198358/medium.jpg
270930739,Cirsium arvense,2025-04-17,487297342,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/487297342/medium.jpg
270930739,Cirsium arvense,2025-04-17,487297383,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/487297383/medium.jpg
270930739,Cirsium arvense,2025-04-17,487297410,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/487297410/medium.jpg
270932331,Cirsium horridulum,2025-04-16,487300044,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487300044/medium.jpg
270932331,Cirsium horridulum,2025-04-16,487300100,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487300100/medium.jpg
270932331,Cirsium horridulum,2025-04-16,487300127,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487300127/medium.jpg
270957932,Cirsium tuberosum,2017-06-22,487349956,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487349956/medium.jpeg
270957932,Cirsium tuberosum,2017-06-22,487349955,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487349955/medium.jpeg
271032814,Cirsium horridulum,2025-04-17,487492053,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487492053/medium.jpg
271032814,Cirsium horridulum,2025-04-17,487492237,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487492237/medium.jpg
271071376,Cirsium occidentale,2025-04-07,487559856,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487559856/medium.jpg
271071376,Cirsium occidentale,2025-04-07,487559893,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487559893/medium.jpg
271071376,Cirsium occidentale,2025-04-07,487559955,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487559955/medium.jpg
271107786,Cirsium occidentale,2025-04-17,487629814,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487629814/medium.jpeg
271107786,Cirsium occidentale,2025-04-17,487629847,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487629847/medium.jpeg
271107786,Cirsium occidentale,2025-04-17,487629892,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487629892/medium.jpeg
27110867,Cirsium arvense,2019-06-16,43848903,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/43848903/medium.jpeg
27110867,Cirsium arvense,2019-06-16,42146320,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/42146320/medium.jpeg
27110867,Cirsium arvense,2019-06-16,42146335,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/42146335/medium.jpeg
271115676,Cirsium mexicanum,2025-04-17,487644618,0,1,8,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487644618/medium.jpg
271115676,Cirsium mexicanum,2025-04-17,487644589,1,2,8,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487644589/medium.jpg
271115676,Cirsium mexicanum,2025-04-17,487644479,2,3,8,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487644479/medium.jpg
271115676,Cirsium mexicanum,2025-04-17,487644417,3,4,8,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487644417/medium.jpg
271115676,Cirsium mexicanum,2025-04-17,487644456,4,5,8,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487644456/medium.jpg
271115676,Cirsium mexicanum,2025-04-17,487644506,5,6,8,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487644506/medium.jpg
271115676,Cirsium mexicanum,2025-04-17,487644537,6,7,8,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487644537/medium.jpg
271115676,Cirsium mexicanum,2025-04-17,487644566,7,8,8,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/487644566/medium.jpg
27117190,Cirsium vulgare,2019-06-16,42157399,0,1,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/42157399/medium.jpg
27117190,Cirsium vulgare,2019-06-16,42157307,1,2,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/42157307/medium.jpg
27120326,Cirsium undulatum,2019-06-16,42162336,0,1,4,,https://static.inaturalist.org/photos/42162336/medium.jpg
