obs_id,taxon_name,n_usable_heads,min_dimension_median,sharpness_median,involucre_projection_roughness,involucre_spread_fraction,spine_relative_length_max_proxy,coordinate_precision_tier,env_chelsa_bio01_native,env_chelsa_bio04_native,env_chelsa_bio12_native,env_chelsa_bio15_native,log_min_dimension,log1p_sharpness,resolution_stratum
216449269,Cirsium occidentale,1,225.0,1836.8223161160583,0.1686773370094047,0.3444444444444444,0.4078966368002731,high_le_1km,2826.0,8517.0,224.0,435.0,5.41610040220442,7.5163366258356215,200_299
216455884,Cirsium texanum,3,210.0,3406.923908335987,0.0592921084862518,0.1704545454545454,0.188311584516902,unknown,2913.0,7756.0,340.0,551.0,5.3471075307174685,8.133858560333746,200_299
216750792,Cirsium argillosum,1,232.0,5171.222645873697,0.1246904650846192,0.2980769230769231,0.4714417434983454,high_le_1km,2848.0,8539.0,549.0,539.0,5.44673737166631,8.551057787277976,200_299
216837807,Cirsium serrulatum,1,245.0,1839.7130029477364,0.079250183422824,0.1932773109243697,0.4514151735540975,unknown,2798.0,10134.0,578.0,231.0,5.501258210544727,7.517908277145706,200_299
216901727,Cirsium rivulare,1,312.0,1336.5828728596384,0.0857609888896139,0.2340425531914893,0.2470416475417257,high_le_1km,2799.0,7474.0,908.0,359.0,5.7430031878094825,7.198619437867209,300_plus
216914621,Cirsium pringlei,1,268.0,2800.0694275439414,0.0465785485200499,0.17,0.1061855188770817,unknown,2827.0,3457.0,825.0,668.0,5.5909869805108565,7.9377565616519385,200_299
216965985,Cirsium neomexicanum,1,349.0,3357.85393122644,0.0416850357062718,0.1041666666666666,0.0847464284454667,high_le_1km,2830.0,10024.0,291.0,240.0,5.855071922202427,8.119355102875284,300_plus
217052431,Cirsium filipendulum,1,375.0,625.5223427591535,0.0724132232082049,0.25,0.2008457333708848,unknown,2865.0,3926.0,1548.0,317.0,5.926926025970411,6.440184436524088,300_plus
217380299,Cirsium neomexicanum,1,213.0,7427.162909777964,0.0618741729275559,0.2395833333333333,0.1310091762395053,high_le_1km,2900.0,6711.0,412.0,767.0,5.3612921657094255,8.913033854081581,200_299
217803025,Cirsium engelmannii,1,157.0,3090.091677208527,0.0416044582259049,0.1264367816091954,0.1280276846343206,high_le_1km,2917.0,7779.0,990.0,315.0,5.056245805348308,8.036279601093296,150_199
217917029,Cirsium tuberosum,1,366.0,5457.9552141857885,0.0760846630593216,0.2652439024390244,0.1308266578981247,unknown,2836.0,6641.0,592.0,129.0,5.902633333401366,8.605012697715459,300_plus
218714959,Cirsium remotifolium,1,160.0,2323.8216116711765,0.1007325541369698,0.3396226415094339,0.2638778353908895,high_le_1km,2851.0,2598.0,1129.0,942.0,5.075173815233827,7.7513985889149195,150_199
219459042,Cirsium repandum,1,322.0,260.7689102676116,0.1101715808309243,0.2964601769911504,0.2922122520449319,high_le_1km,2892.0,7269.0,1290.0,204.0,5.7745515455444085,5.567462092671576,300_plus
219466787,Cirsium arizonicum,1,255.0,982.7034600871784,0.1374230263429219,0.425,0.3412467307117813,high_le_1km,2860.0,9381.0,245.0,295.0,5.541263545158426,6.89132448993367,200_299
219757113,Cirsium spinosum,1,240.0,1607.3404317352088,0.1038787953882978,0.3548387096774194,0.2545180384719604,unknown,2921.0,6237.0,2611.0,495.0,5.480638923341991,7.382958138609356,200_299
219898565,Cirsium chellyense,1,328.0,2514.729172494806,0.2514096589486558,0.3645833333333333,0.6909983955410531,high_le_1km,2826.0,8823.0,247.0,498.0,5.793013608384144,7.830317969933821,300_plus
219974793,Cirsium pannonicum,1,297.0,1772.4449396800835,0.0653177354329601,0.2526315789473684,0.1621388952288157,high_le_1km,2812.0,6899.0,1345.0,337.0,5.6937321388027,7.480679227597021,200_299
220084367,Cirsium alsophilum,1,307.0,2814.657346045656,0.1315577605329203,0.3839285714285714,0.3241371322694185,unknown,2831.0,6779.0,1230.0,285.0,5.726847747587197,7.9429510287824465,300_plus
220208284,Cirsium hypoleucum,2,164.0,3404.6372424266874,0.1007642023277078,0.2671703296703296,0.337739138929112,high_le_1km,2845.0,6845.0,1085.0,211.0,5.099866427824199,8.133187350097408,150_199
220276198,Cirsium filipendulum,1,250.0,2424.390907639053,0.0561090196660298,0.2359550561797752,0.1058265737436523,high_le_1km,2879.0,2401.0,788.0,648.0,5.521460917862246,7.79374798940683,200_299
220282877,Cirsium tuberosum,1,270.0,511.8072892793748,0.0979580950513746,0.3300970873786408,0.2447965676552061,high_le_1km,2821.0,6697.0,908.0,224.0,5.598421958998375,6.239900120168801,200_299
220471475,Cirsium rhaphilepis,2,169.5,3349.040438383257,0.07938977825887095,0.25002954035212094,0.19728254756050417,high_le_1km,2865.0,2167.0,982.0,984.0,5.1328529268205045,8.116727695905437,150_199
220749217,Cirsium carolinianum,1,219.0,2136.20485923319,0.1880435572491451,0.4166666666666667,0.4020716160812272,high_le_1km,2906.0,7011.0,1105.0,194.0,5.389071729816501,7.667254113725608,200_299
221113639,Cirsium edule,1,232.0,2596.726602549049,0.0685160932846673,0.2903225806451613,0.1103086815702362,unknown,2848.0,2162.0,1998.0,693.0,5.44673737166631,7.8623919578782395,200_299
221342545,Cirsium pannonicum,1,322.0,181.9932349166479,0.1447035780092535,0.3956043956043956,0.326813719313884,high_le_1km,2832.0,7424.0,745.0,285.0,5.7745515455444085,5.209449184489509,300_plus
221661395,Cirsium occidentale,1,211.0,4918.811756360158,0.1088599200941617,0.3218390804597701,0.196373613522842,high_le_1km,2878.0,1857.0,371.0,960.0,5.351858133476067,8.50102554785198,200_299
221675100,Cirsium engelmannii,1,154.0,1694.1230763146068,0.0865578225725781,0.3711340206185567,0.1450056209315995,unknown,2916.0,7747.0,1018.0,293.0,5.0369526024136295,7.435510628573519,150_199
222021208,Cirsium echinus,1,164.0,7501.856587685747,0.1218891413665616,0.2065217391304347,0.2501504562555477,high_le_1km,2791.0,8205.0,754.0,408.0,5.099866427824199,8.923039105366753,150_199
222154698,Cirsium hypoleucum,1,164.0,4673.959803787633,0.0546480670710977,0.2395833333333333,0.1374217211981058,unknown,2826.0,6637.0,1505.0,202.0,5.099866427824199,8.44997584356553,150_199
222533181,Cirsium townsendii,1,213.0,5196.15760606851,0.0711869534988909,0.203883495145631,0.1987784239652456,high_le_1km,2874.0,7713.0,385.0,506.0,5.3612921657094255,8.55586714090391,200_299
222643642,Cirsium appendiculatum,1,203.0,3229.9542751255976,0.0751834865351417,0.2588235294117647,0.1862615124059694,high_le_1km,2769.0,7081.0,996.0,197.0,5.313205979041787,8.080532813797896,200_299
223184414,Cirsium palustre,1,174.0,2661.406027249711,0.0917796389770702,0.2674418604651162,0.2726679486025789,unknown,2798.0,9650.0,854.0,264.0,5.159055299214529,7.886985514465114,150_199
223562383,Cirsium alsophilum,1,243.0,2470.604540978332,0.0742065370890782,0.3176470588235294,0.1144589825374802,unknown,2799.0,6846.0,975.0,303.0,5.493061443340548,7.812622830447773,200_299
224024743,Cirsium undulatum,1,291.0,3926.146374130992,0.0617164909947094,0.1785714285714285,0.1842855300993227,high_le_1km,2826.0,7550.0,429.0,349.0,5.673323267171493,8.275668327662578,200_299
224404498,Cirsium palustre,1,235.0,3848.873615538064,0.0875842182618065,0.3058823529411765,0.2354765962630413,unknown,2834.0,5645.0,1102.0,201.0,5.459585514144159,8.255795599610037,200_299
224437294,Cirsium hygropodum,1,223.0,1609.507283138202,0.0888312748397522,0.2553191489361702,0.2725083737332794,high_le_1km,2860.0,3138.0,1053.0,954.0,5.407171771460119,7.384304491044916,200_299
224808228,Cirsium douglasii,1,269.0,1353.6461523850576,0.2559652352752506,0.2346938775510204,0.9805206048429798,unknown,2850.0,6485.0,1526.0,846.0,5.594711379601839,7.211295557059003,200_299
224965498,Cirsium tuberosum,1,173.0,2372.06245113408,0.0905237182341629,0.2727272727272727,0.2214301853165118,unknown,2854.0,5861.0,859.0,281.0,5.153291594497779,7.771936573465818,150_199
225203213,Cirsium clokeyi,2,261.0,4110.982350288596,0.06522533954561635,0.24557601523893655,0.14524500700697404,unknown,2796.0,8111.0,459.0,480.0,5.564520407322694,8.321660514880797,200_299
225265769,Cirsium dissectum,1,156.0,2630.3843749102825,0.0882475864351152,0.3298969072164948,0.2311102792774632,high_le_1km,2845.0,5832.0,677.0,122.0,5.049856007249537,7.875265364976236,150_199
225322945,Cirsium filipendulum,1,205.0,10039.044958528288,0.1199277887821737,0.2307692307692307,0.4014559697893451,unknown,2885.0,3265.0,734.0,631.0,5.3230099791384085,9.214336871176759,200_299
225486188,Cirsium dissectum,1,159.0,1712.4932928001872,0.1144218118588586,0.3431372549019608,0.3545815277629219,high_le_1km,2840.0,4154.0,925.0,283.0,5.0689042022202315,7.446289426979711,150_199
225486531,Cirsium filipendulum,1,241.0,1843.21340334476,0.1473342339080045,0.2934782608695652,0.3921936099708538,high_le_1km,2856.0,3734.0,877.0,306.0,5.484796933490655,7.519808125915502,200_299
225513290,Cirsium purpuratum,1,331.0,6275.677300137591,0.0533872200496053,0.1914893617021276,0.1129913774428013,high_le_1km,2841.0,8281.0,2799.0,456.0,5.802118375377063,8.744596027108726,300_plus
225849240,Cirsium subcoriaceum,2,327.5,7321.13552406488,0.11371773542813389,0.32498624105668683,0.238065075421858,unknown,2791.0,574.0,5245.0,470.0,5.791488055075306,8.898657302668255,300_plus
226296165,Cirsium repandum,1,250.0,1908.0975526189272,0.1702306738697744,0.3406593406593406,0.5804438294301368,high_le_1km,2893.0,7298.0,1292.0,204.0,5.521460917862246,7.554385923844382,200_299
226498943,Cirsium hygropodum,1,227.0,1254.5833348192791,0.0738849842512715,0.2727272727272727,0.2039698160849953,high_le_1km,2834.0,3366.0,1398.0,836.0,5.424950017481403,7.135355552196758,200_299
226503807,Cirsium occidentale,1,189.0,2109.7808882056506,0.0678330499387875,0.2647058823529412,0.1317845378693721,unknown,2862.0,2182.0,516.0,890.0,5.241747015059643,7.654813247200988,150_199
226940779,Cirsium palustre,1,212.0,1912.7359937377755,0.1060218306709497,0.2941176470588235,0.2398572615734367,high_le_1km,2793.0,6443.0,605.0,280.0,5.356586274672012,7.556812628192806,200_299
226989226,Cirsium arctorhaphis,1,355.0,1396.6406850416513,0.055733460104674,0.2289156626506024,0.1393973055598855,high_le_1km,2887.0,3296.0,400.0,683.0,5.872117789475416,7.242540869044145,300_plus
227017819,Cirsium townsendii,1,335.0,3661.690525775039,0.0875506170300705,0.3333333333333333,0.2116493056075378,high_le_1km,2854.0,7755.0,409.0,564.0,5.814130531825066,8.205953272661723,300_plus
227104291,Cirsium ligulare,2,329.0,506.61618051195853,0.11352337481669485,0.29930444087747454,0.3299499265265641,high_le_1km,2784.0,7280.0,1025.0,206.0,5.796057750765372,6.229725611833288,300_plus
227123714,Cirsium canescens,2,259.0,1454.885179485419,0.12569419147164324,0.3165954415954416,0.377661251171062,high_le_1km,2832.0,9005.0,439.0,677.0,5.556828061699537,7.283369365403468,200_299
227280064,Cirsium kawakamii,1,320.0,721.1260954476998,0.2321928047489884,0.4594594594594595,0.4859423286450511,low_gt_10km,2837.0,3698.0,3150.0,540.0,5.768320995793772,6.582199771078225,300_plus
227798571,Cirsium appendiculatum,1,231.0,1594.145458700326,0.1129363172325252,0.2871287128712871,0.4582570884496258,high_le_1km,2765.0,7189.0,1041.0,165.0,5.442417710521793,7.374720207738101,200_299
227809427,Cirsium alatum,1,171.0,1823.6873475712555,0.1225125829234936,0.3333333333333333,0.3460657310041314,unknown,2767.0,12905.0,438.0,305.0,5.14166355650266,7.50916393494095,150_199
228181335,Cirsium obvallatum,1,273.0,1921.4268418523773,0.1404209915609482,0.367816091954023,0.3175232176993249,unknown,2752.0,7262.0,3147.0,229.0,5.60947179518496,7.5613436470028805,200_299
228406198,Cirsium maackii,1,245.0,314.1151695321216,0.0790492915977208,0.2553191489361702,0.2038998136155192,low_gt_10km,2786.0,10129.0,894.0,741.0,5.501258210544727,5.75293818956611,200_299
229169096,Cirsium czerkessicum,1,297.0,3162.4504773611075,0.1131327801464981,0.2432432432432432,0.3283683102544505,high_le_1km,2787.0,7214.0,1879.0,141.0,5.6937321388027,8.059418634081954,200_299
229295260,Cirsium sieversii,1,151.0,4089.868272449466,0.1154630302809041,0.3090909090909091,0.2772207967060411,moderate_1_to_10km,2781.0,9264.0,1342.0,481.0,5.017279836814924,8.316512518058621,150_199
229538921,Cirsium pyrenaicum,1,214.0,1020.2656833878616,0.1139649154497253,0.3013698630136986,0.3309823534491302,high_le_1km,2878.0,7016.0,405.0,432.0,5.365976015021851,6.928798003106832,200_299
229556060,Cirsium tuberosum,1,201.0,4660.134288193526,0.0611370633876491,0.2023809523809523,0.1910316951784486,high_le_1km,2854.0,5842.0,1006.0,205.0,5.303304908059076,8.447014106984,200_299
230015142,Cirsium centaureae,1,265.0,551.836949952107,0.1865680306776022,0.3673469387755102,0.5805329193229916,high_le_1km,2741.0,8188.0,757.0,343.0,5.579729825986222,6.315063111667042,200_299
230091909,Cirsium welwitschii,1,208.0,549.9823263371865,0.1155324188145072,0.3636363636363636,0.2343172023411587,unknown,2882.0,3876.0,978.0,544.0,5.337538079701318,6.311702733025389,200_299
230211003,Cirsium rhaphilepis,1,193.0,2231.908827459444,0.0782835922383562,0.2625,0.2148579442017692,unknown,2934.0,2311.0,781.0,1147.0,5.262690188904886,7.711060421387011,150_199
230322191,Cirsium inamoenum,2,207.5,4021.6908522399217,0.09511822960288016,0.2914628180039138,0.2283043004598429,high_le_1km,2753.0,7185.0,1682.0,705.0,5.335131339670753,8.299706323916249,200_299
230512592,Cirsium latifolium,1,225.0,2043.1358340290603,0.0733372439770333,0.1553398058252427,0.2506720652172193,high_le_1km,2875.0,3274.0,2728.0,603.0,5.41610040220442,7.6227304041199915,200_299
230622474,Cirsium monspessulanum,1,215.0,4137.361605153105,0.0827318095732941,0.3406593406593406,0.1791561812338541,high_le_1km,2822.0,6039.0,1639.0,274.0,5.3706380281276624,8.328055240943074,200_299
230787280,Cirsium pumilum,1,336.0,4251.311640248887,0.0696201025677028,0.2446808510638297,0.1660678380515789,unknown,2835.0,6940.0,1199.0,129.0,5.817111159963204,8.355218029402803,300_plus
231208692,Cirsium tuberosum,1,181.0,1515.7641484430314,0.0934077713241837,0.2906976744186046,0.2320192162704789,high_le_1km,2828.0,5691.0,1220.0,258.0,5.198497031265826,7.324334494910123,150_199
231339424,Cirsium pumilum,1,201.0,2163.553489531467,0.0824008794996176,0.3764705882352941,0.1749637592182878,high_le_1km,2810.0,7819.0,1490.0,175.0,5.303304908059076,7.679969378764945,200_299
231660391,Cirsium flodmanii,2,226.5,1105.015039661265,0.11895706821836076,0.3663989290495314,0.2608199254801301,high_le_1km,2789.0,8199.0,470.0,554.0,5.422744944923089,7.0085187802369,200_299
231867627,Cirsium pyrenaicum,2,247.5,3498.501611446097,0.1395472631906831,0.3900655515370705,0.4067047269542282,high_le_1km,2808.0,6531.0,878.0,558.0,5.511410582008745,8.160375840608442,200_299
231867633,Cirsium pyrenaicum,1,205.0,5050.168811226411,0.1270493137080224,0.2959183673469387,0.4023529094752017,high_le_1km,2808.0,6531.0,878.0,558.0,5.3230099791384085,8.52737494325711,200_299
232374436,Cirsium monspessulanum,1,369.0,4747.862467744338,0.1123926744173828,0.3263157894736842,0.3547703381731331,high_le_1km,2797.0,5770.0,1190.0,207.0,5.910796644040527,8.465660387873783,300_plus
232614393,Cirsium griseum,2,233.5,203.5172293133483,0.09214907908981185,0.3320945302077377,0.2599756516442441,high_le_1km,2749.0,7864.0,852.0,166.0,5.453182077108952,5.3206522228549655,200_299
232625782,Cirsium foliosum,1,323.0,6414.797281376877,0.0684976854934395,0.2667191876750701,0.1685913876976803,high_le_1km,2690.0,8555.0,1079.0,386.0,5.777652323222656,8.766518553251819,300_plus
232703520,Cirsium loncholepis,1,251.0,4103.466306022739,0.0898084607110008,0.2347826086956521,0.2162190384105771,high_le_1km,2874.0,1776.0,468.0,934.0,5.5254529391317835,8.319831002721306,200_299
232844743,Cirsium sieversii,1,157.0,4059.20058331624,0.1101175348094774,0.3495145631067961,0.3243157396998006,high_le_1km,2716.0,10213.0,1014.0,601.0,5.056245805348308,8.308987656133098,150_199
232908830,Cirsium discolor,1,255.0,5557.15003421151,0.118264342980436,0.1585365853658536,0.3442643686395129,unknown,2852.0,8893.0,992.0,191.0,5.541263545158426,8.623020604218699,200_299
232989800,Cirsium edule,1,157.0,4545.079770325994,0.089587547905589,0.3157894736842105,0.1898973987515086,unknown,2768.0,4924.0,4777.0,562.0,5.056245805348308,8.42202055162457,150_199
233256680,Cirsium monspessulanum,1,172.0,3329.141353628747,0.1128122863665203,0.3402061855670103,0.2354286330904857,unknown,2857.0,6466.0,658.0,285.0,5.147494476813453,8.110770030610738,150_199
233772084,Cirsium waldsteinii,1,174.0,2273.6842129153324,0.096176276285441,0.3402061855670103,0.1877359845011591,unknown,2764.0,7641.0,1415.0,332.0,5.159055299214529,7.729596514240653,150_199
234053224,Cirsium pumilum,1,179.0,7779.9506092489155,0.1085856706979819,0.3434343434343434,0.3578272490094011,high_le_1km,2804.0,7680.0,1565.0,183.0,5.187385805840755,8.959433795987083,150_199
234230031,Cirsium grahamii,1,195.0,3573.323567484549,0.1288884793292558,0.4025974025974026,0.3832232056237625,high_le_1km,2831.0,5483.0,982.0,875.0,5.272999558563747,8.181531225332845,150_199
234436994,Cirsium muticum,1,214.0,2741.868885097261,0.1410776083788107,0.3157894736842105,0.4395334864427009,high_le_1km,2855.0,6710.0,1905.0,118.0,5.365976015021851,7.916759689976439,200_299
234472103,Cirsium edule,1,204.0,3417.6996167299994,0.0439096334313813,0.1308411214953271,0.1301673415202878,high_le_1km,2786.0,5077.0,3605.0,672.0,5.318119993844216,8.13701552872495,200_299
234719090,Cirsium michiliense,1,192.0,1433.0402200459798,0.0953419286016482,0.3854166666666667,0.2410204538922135,moderate_1_to_10km,2846.0,3405.0,591.0,1001.0,5.2574953720277815,7.268251068218112,150_199
234801080,Cirsium esculentum,1,323.0,4748.477601689545,0.0946989071426046,0.2839506172839506,0.1995592475693384,high_le_1km,2733.0,14136.0,351.0,1120.0,5.777652323222656,8.465789912388923,300_plus
234801484,Cirsium parryi,1,275.0,1557.93952256729,0.1012750241812459,0.3076923076923077,0.1985664717699947,high_le_1km,2758.0,8805.0,1005.0,135.0,5.616771097666572,7.351761075853303,200_299
234851181,Cirsium eriophoroides,1,220.0,540.6063642474294,0.0331860427250178,0.1263157894736842,0.0857517066873866,high_le_1km,2763.0,6237.0,1957.0,695.0,5.393627546352362,6.29453947235515,200_299
234851183,Cirsium eriophoroides,1,162.0,1566.5380176250628,0.0537293133333632,0.2121212121212121,0.1251795839566771,high_le_1km,2763.0,6237.0,1957.0,695.0,5.087596335232384,7.357261525881262,150_199
234851184,Cirsium eriophoroides,1,319.0,1620.0172102265012,0.0293409978019748,0.0919540229885057,0.1000194974191151,high_le_1km,2763.0,6237.0,1957.0,695.0,5.765191102784844,7.390809138722191,300_plus
234871301,Cirsium eriophoroides,1,157.0,1896.2315524951896,0.0451372196706054,0.1428571428571428,0.1519116751084347,high_le_1km,2736.0,6716.0,2096.0,689.0,5.056245805348308,7.548151024950515,150_199
234871954,Cirsium glabrum,1,358.0,4200.569420323545,0.0354018886723956,0.0634057971014492,0.0633043295907604,unknown,2755.0,6281.0,1299.0,216.0,5.8805329864007,8.343213405979256,300_plus
234964233,Cirsium monspessulanum,1,178.0,2178.3585824338666,0.1214193546136995,0.3666666666666666,0.3295845219890431,high_le_1km,2796.0,7349.0,979.0,208.0,5.181783550292085,7.6867858842481676,150_199
235000529,Cirsium grahamii,1,179.0,2446.8233850563947,0.1018054656325523,0.3146067415730337,0.2434145566122726,high_le_1km,2866.0,6500.0,569.0,868.0,5.187385805840755,7.8029544944022335,150_199
